192.168.48.1 - - [11/Apr/2024:14:08:54 +0900] "GET / HTTP/1.1" 200 554 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:08:54 +0900] "GET /style.css HTTP/1.1" 200 479 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:08:54 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:09:23 +0900] "GET / HTTP/1.1" 200 563 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:09:24 +0900] "GET /style.css HTTP/1.1" 200 495 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:09:24 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:09:34 +0900] "GET / HTTP/1.1" 200 563 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:09:34 +0900] "GET /style.css HTTP/1.1" 200 497 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:09:34 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:09:46 +0900] "GET / HTTP/1.1" 200 563 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:09:46 +0900] "GET /style.css HTTP/1.1" 200 497 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:09:46 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:09:52 +0900] "GET / HTTP/1.1" 200 563 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:09:52 +0900] "GET /style.css HTTP/1.1" 200 499 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:09:52 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:10:02 +0900] "GET / HTTP/1.1" 200 563 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:10:02 +0900] "GET /style.css HTTP/1.1" 200 498 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
